814	2723	1
97	2724	0
97	2725	1
97	2726	1
1672	2727	0
1655	2728	1
911	2729	12
1656	2730	1
1656	2731	1
335	2732	14
335	2733	1
2044	2734	1
1651	2735	14
388	2736	1
388	2737	8
2267	2738	0
2252	2409	9
103	2739	1
1885	2740	0
1885	2741	0
2329	2742	1
30	2743	0
294	2744	1
826	2745	2
647	2746	0
547	2747	1
269	2748	1
1561	2749	1
919	2750	1
638	2751	0
1308	2752	1
361	2753	10
361	2754	1
361	2755	1
885	2756	0
885	2757	1
885	2758	1
965	2759	0
396	2760	0
651	2761	0
338	2762	1
975	2763	0
2034	2764	1
2100	2765	0
983	2766	0
949	2767	1
350	2768	1
1104	2769	0
1984	2770	1
71	2771	0
71	2772	1
1549	2773	17
1549	2774	15
1549	2775	10
1849	2776	0
2241	2777	0
2241	2778	2
576	2779	0
576	2780	1
2058	2781	0
2058	2782	1
626	2783	1
827	2784	0
609	2785	0
34	2786	1
756	2787	13
1064	2788	0
1064	2789	0
2190	2790	1
255	2791	0
546	2792	4
1543	2793	1
978	2794	1
2	2795	0
2	2796	1
2	2797	4
1215	2798	0
160	2799	0
532	2800	1
2103	2801	1
796	2802	4
1220	2469	12
479	2803	1
495	2804	13
54	2805	0
54	2806	4
540	2383	7
871	2807	0
1671	2808	1
1671	2545	16
247	2809	0
1153	2810	1
404	2811	0
147	2812	0
147	2813	1
158	2814	1
158	2815	1
158	2816	1
474	2817	1
1111	2818	8
2013	2819	0
1166	2545	16
1867	2820	0
668	2821	1
668	2822	8
385	2823	14
1232	2824	15
167	2825	9
1595	2826	0
1853	2827	18
1065	2828	1
2163	2829	1
148	2830	0
536	2469	12
536	2831	1
536	2832	1
1591	2833	0
1106	2834	5
165	2835	17
1924	2836	7
1924	2837	1
2248	2838	0
1697	2839	14
1697	2840	4
467	2841	1
467	2842	1
2161	2843	0
2161	2844	0
2161	2845	13
2161	2846	1
2161	2847	1
584	2848	0
924	2849	5
1618	2850	1
199	2851	1
895	2469	12
1713	2579	9
1713	2545	16
892	2852	0
279	2853	0
579	2854	0
579	2855	4
1660	2856	0
1706	2857	1
1751	2858	0
303	2859	0
1054	2860	0
1718	2861	1
1718	2862	4
1723	2863	18
1720	2864	13
1715	2865	15
1390	2866	0
1390	2867	1
1390	2868	11
1519	2869	1
1185	2870	1
2183	2871	0
2183	2872	0
1900	2873	0
1900	2383	7
1900	2874	1
1900	2875	1
1498	2876	17
2037	2877	0
1471	2878	4
1943	2879	1
955	2880	0
955	2881	1
377	2882	0
377	2883	4
347	2884	0
400	2885	6
2172	2886	0
2172	2887	14
2172	2686	16
866	2888	1
866	2889	1
713	2890	0
713	2891	5
1272	2892	0
177	2893	0
621	2894	1
1879	2895	0
1879	2896	1
608	2897	1
2198	2898	0
1940	2899	0
520	2900	9
2262	2545	16
1909	2901	0
1665	2902	1
2152	2903	0
2101	2904	1
395	2905	11
411	2906	0
1834	2907	0
1067	2908	1
2169	2909	0
2169	2910	1
557	2911	0
557	2912	1
557	2892	11
1456	2409	9
2107	2913	0
2107	2914	0
2107	2915	1
614	2916	0
877	2917	1
1689	2918	0
1035	2919	0
1035	2920	5
189	2921	1
1040	2922	1
1040	2923	3
1593	2924	0
307	2925	0
605	2926	0
2060	2927	15
707	2928	0
2336	2929	0
2065	2930	13
1301	2931	3
1410	2932	1
1722	2933	1
1850	2469	12
1850	2934	8
366	2935	0
984	2936	0
984	2937	13
1740	2938	1
491	2939	0
491	2940	1
868	2941	1
182	2942	0
1084	2943	6
1183	2944	1
1282	2945	0
1282	2946	1
568	2947	1
438	2948	0
438	2949	1
393	2950	1
1668	2951	1
1547	2952	0
1547	2953	1
259	2383	7
1464	2954	1
1968	2469	12
1825	2955	0
539	2956	0
1263	2957	1
923	2958	1
62	2959	0
2011	2960	0
681	2961	1
1721	2962	6
1721	2963	9
1624	2964	1
2075	2965	1
1148	2966	14
1143	2967	0
1841	2968	17
2160	2969	14
1555	2970	0
1530	2971	0
1530	2972	0
1845	2973	1
119	2974	1
191	2975	0
192	2976	0
192	2977	1
684	2978	1
1650	2979	10
1258	2980	0
1258	2981	0
112	2923	3
2038	2982	1
720	2983	0
720	2984	0
1399	2985	0
116	2986	3
1824	2931	3
282	2987	1
1262	2988	0
839	2989	0
2194	2990	1
1295	2991	0
1295	2992	0
1204	2993	0
1204	2994	1
394	2995	0
526	2996	0
526	2997	0
2144	2998	17
383	2999	1
383	3000	1
2069	3001	0
2271	3002	0
362	3003	1
611	3004	0
488	3005	13
2046	3006	0
1276	3007	13
1276	3008	1
1389	3009	17
1389	3010	1
1389	3011	1
1089	3012	5
1409	3013	1
1409	3014	8
703	3015	0
415	3016	1
1727	3017	0
1727	3018	15
1727	3019	1
1121	3020	1
35	3021	1
1344	3022	0
1344	3023	4
1324	3024	1
285	3025	1
285	3026	1
1560	3027	1
32	3028	0
297	3029	0
875	3030	1
1330	3031	0
1330	3032	5
1688	3033	0
1357	3034	8
1507	3035	1
775	3036	0
775	3037	1
454	3038	0
1253	3039	1
2242	3040	13
1711	3041	0
410	3042	5
1506	3043	0
2019	3044	1
1899	3045	4
43	3046	0
55	3047	1
1690	3048	1
937	3049	1
442	3050	1
1945	3051	1
1381	3052	0
1381	3053	1
1354	3054	10
2285	3055	1
49	3056	0
1892	3057	0
1892	3058	1
610	3059	0
610	3060	1
435	3061	0
1620	3062	12
643	3063	10
655	3064	0
655	3065	10
655	3066	1
124	3067	0
1490	3068	9
289	3069	1
869	3070	0
977	3071	15
977	3072	1
816	3073	0
1473	3074	1
967	3075	0
1341	3076	11
1184	3077	0
1184	3078	0
1184	3079	1
1184	3080	1
232	2652	0
363	3081	15
363	3082	11
1072	3083	4
448	3084	4
777	3085	0
1754	3086	0
719	3087	0
1428	3088	13
1726	2469	12
1923	3089	0
372	2579	9
2207	3090	0
617	3091	0
316	3092	0
2278	2469	12
1569	3093	0
2072	3094	1
352	3095	0
1882	3096	0
1882	3097	1
1882	3098	4
1338	3099	1
1338	3100	1
2230	3101	19
1579	3102	1
1912	3103	0
1820	3104	0
1820	3105	0
783	3106	1
1594	3107	0
1594	3108	19
577	3109	0
577	3110	0
2116	3111	1
358	3112	0
0	3113	0
0	3114	4
12	3115	14
275	3116	1
275	3117	1
1889	3118	0
1243	3119	1
430	3120	1
1598	3121	1
123	3122	0
123	3123	0
1356	3124	0
2056	3125	0
2056	3126	0
2302	3127	6
48	3128	1
554	3129	10
2223	3130	8
1797	3131	4
457	3132	4
149	3133	1
1643	3134	11
24	3135	11
319	3136	0
319	3137	0
1092	3138	9
91	3139	0
2098	3140	1
2177	3141	1
215	3142	0
215	3143	0
1835	3144	13
367	3145	0
1920	3146	1
471	3147	0
16	3148	1
365	3149	1
365	3150	3
1180	3151	19
678	3152	1
849	3153	8
180	3154	1
649	3155	1
1250	3156	0
2141	3157	0
1041	2713	9
1950	3158	0
354	3159	13
1173	3160	9
1073	3161	0
1073	3162	1
1073	3163	1
1321	3164	1
121	3165	0
121	3166	0
233	3167	1
1029	3168	0
2296	3169	1
1393	3170	0
882	3171	1
590	3172	0
1785	3173	14
311	3174	0
311	3175	1
446	3176	0
980	3177	1
1534	3178	4
1575	3179	1
807	3180	0
712	3181	1
712	3182	1
500	3183	1
469	3184	0
469	3185	6
1197	3186	1
1731	3187	5
556	3188	0
1582	3189	1
2174	3190	0
1379	3191	0
1264	3192	8
862	3193	13
862	3194	1
94	3195	1
1846	3196	0
710	3197	0
710	3198	1
864	3199	1
864	3200	1
208	3201	1
902	3202	1
1392	3203	0
1392	3204	1
843	3205	5
544	3206	1
224	3207	1
1564	3208	0
2227	3209	14
139	3210	0
2272	3211	1
881	3212	1
1310	3213	14
2084	2629	9
2078	3214	1
979	3215	1
779	2545	16
726	3216	1
1200	3217	1
1787	3218	1
1787	3219	1
245	3220	5
1938	3221	1
1938	3222	1
1938	2686	16
88	3223	0
376	3224	5
1659	3225	1
179	3226	1
716	3227	0
1906	3228	0
1906	3229	10
863	3230	1
863	3231	5
1652	3232	1
1743	3233	0
936	3234	4
150	3235	1
468	3236	9
588	3237	1
1626	3238	1
776	3239	0
1683	3240	1
667	3241	0
667	3242	0
1239	3243	0
106	3244	0
291	3245	0
1747	3246	0
2003	3247	5
1101	3248	0
2233	3160	9
1285	3249	0
137	3250	0
375	3251	0
375	3252	10
2332	2986	3
2142	3253	0
1860	3254	1
226	2469	12
1806	3255	0
176	3256	0
203	3257	1
513	3258	1
2225	3259	1
2178	3260	7
1461	3261	0
566	3262	0
1673	3263	19
1673	3264	1
1673	3265	1
1679	3266	1
2316	3267	1
757	3268	1
236	3269	1
236	3270	1
76	3271	0
1257	3272	12
1133	3273	1
342	3274	0
45	3275	1
1913	3276	0
1913	3277	0
1913	3278	6
251	3279	0
251	3280	0
2255	3281	1
2282	3282	0
2282	3283	1
1158	3284	1
1158	3285	1
1158	3286	4
1052	3287	1
1052	3288	1
1383	3289	0
1383	3290	1
555	3291	1
1466	3292	19
1556	3293	13
418	3294	4
420	3295	0
420	3296	0
420	3297	6
420	3298	1
1815	3299	1
2222	3300	8
1538	3301	1
1486	3302	6
1486	3303	13
1612	3304	0
995	3305	0
995	3306	1
533	3307	0
2052	3308	0
53	3309	6
53	3310	2
1468	3311	0
1468	3312	1
69	3313	0
69	3314	1
69	3315	1
1076	3316	17
2238	3317	0
2039	3318	0
2039	3319	0
58	3320	0
41	3321	1
41	3322	1
1125	2825	9
1911	3323	0
2217	3324	1
2012	3325	0
2012	3326	0
2308	3327	0
2308	3328	0
692	3329	15
1542	3330	1
1522	3331	1
673	3332	13
2226	3333	0
1226	3334	1
355	3335	18
355	3336	1
2059	3337	1
2059	3338	1
230	3339	0
230	3340	17
2184	3341	14
531	3342	1
323	3343	0
519	3344	0
1335	3345	0
1335	3346	5
1737	3347	1
1642	3348	0
1642	3349	1
343	3350	1
1749	3351	1
1887	3352	0
830	3353	1
2348	3354	1
1445	3355	1
2202	3356	1
287	3357	1
287	3358	1
1730	3359	1
1018	3360	1
1018	3361	1
1297	3362	0
351	3363	0
351	3364	19
1167	2383	7
640	3365	14
1998	3366	1
1998	3367	16
740	3368	1
740	3369	1
2342	3370	1
1873	3371	0
780	3372	0
1544	3373	15
1298	3374	17
1837	3375	1
1396	3376	1
1915	3377	8
1693	3378	1
664	3379	1
1677	3380	0
1677	3381	6
1108	2469	12
1108	3382	1
890	3383	1
1353	3384	1
1213	3385	1
478	3386	0
478	3387	0
1023	3388	1
85	3389	0
1514	3390	1
1514	3391	1
382	3392	2
585	3393	0
811	3394	18
811	3395	13
1278	3396	1
254	3397	1
810	3398	1
602	3399	0
795	3400	0
1168	2469	12
130	3401	0
99	3402	0
73	2856	0
1896	3403	0
1896	3404	1
262	3405	8
111	2383	7
1605	3406	1
2287	3407	0
1949	3408	0
1949	3409	1
309	3410	0
309	3411	10
2082	3412	4
1346	3413	0
1346	3414	8
2189	3415	5
1757	3416	11
1432	3417	1
2322	3418	0
1363	3419	0
1266	3420	1
2196	3421	1
884	3422	14
278	3423	4
1750	3424	1
1681	2579	9
1712	3425	0
1712	3426	14
397	3427	1
817	3428	1
705	3429	17
1124	3430	2
2123	3431	1
373	3432	1
1577	3433	1
162	3434	0
1059	3435	0
1981	3436	0
587	3437	0
1365	3438	3
290	3439	1
659	3440	1
662	3441	0
1636	3442	1
1045	3443	1
593	3444	0
593	3367	16
2250	3445	0
2250	2383	7
1268	3446	0
1268	3447	4
1268	3448	4
142	3449	2
872	3450	1
1625	3451	0
1509	3452	17
77	3453	17
1830	3454	11
419	3455	0
151	2378	8
1942	3456	0
1942	3457	1
1663	3458	1
328	3459	0
328	3460	0
209	3461	0
1186	3462	1
1186	3463	1
2239	3464	5
64	3465	1
1181	3466	1
878	2670	0
1053	3467	0
1053	3468	15
1053	3469	1
83	3470	6
1201	3471	0
2259	3472	0
2259	3473	0
2259	3474	11
699	3475	0
2148	3476	1
1485	2545	16
405	3477	1
1710	3478	2
2173	3479	1
1691	3480	13
686	3481	0
74	3482	0
74	3483	0
413	3484	0
413	3485	1
14	3486	0
527	3487	17
1355	3272	12
1958	3488	1
2170	3489	1
1397	3490	0
1829	3491	1
42	3492	1
1756	3493	14
1756	3494	1
873	3495	0
958	3496	0
2006	3497	0
2006	3498	1
1031	3068	9
1031	3499	14
1391	3500	8
1807	3501	0
930	2729	12
360	3502	0
2022	3503	1
1574	3504	6
261	3505	1
261	3506	1
624	3507	4
6	3508	4
6	3509	4
1627	2925	0
1627	3510	1
47	3511	0
1852	2409	9
746	3512	1
773	3513	1
194	3514	0
218	3515	0
1859	3516	0
1550	3517	17
2055	3518	17
1283	3519	1
1199	3520	1
1523	3521	1
2024	3522	1
625	3523	0
1678	3524	10
329	3525	0
999	3526	1
648	3527	0
1465	3528	0
2179	3529	0
2130	3530	1
1948	3531	0
578	3532	1
911	2836	7
1651	3533	4
388	3534	1
2267	3535	0
2267	3536	1
103	3537	1
1885	3538	0
972	3539	1
1211	3540	0
826	3541	0
1653	3542	5
647	3543	5
1962	2409	9
838	3544	0
269	3545	0
1561	3546	1
925	3547	0
638	3548	0
325	3549	10
2311	3550	0
1817	3551	0
965	3552	1
965	3553	1
896	3554	1
534	3555	4
2338	3556	0
183	3557	0
338	3558	14
338	3559	5
239	3560	1
634	3561	13
858	3562	3
78	3563	1
859	3564	1
1884	3565	3
2100	3566	4
983	3567	0
2158	3568	1
1703	3569	1
801	3570	1
2156	3571	8
674	3572	1
674	3573	1
2181	3574	4
734	3575	8
1140	3576	1
401	3577	1
2219	3578	1
350	2629	9
1549	3579	0
174	3580	8
626	3581	0
827	3582	1
609	3583	0
1259	3584	15
1369	3585	0
756	3093	0
1477	3586	14
1127	3587	11
1543	3588	19
1404	3589	0
978	3590	0
978	3591	1
2119	3592	5
178	3593	19
1215	3594	1
1028	3595	0
532	3596	1
2166	3597	5
2103	3598	0
2103	3599	0
796	3600	0
1764	2900	9
479	2686	16
636	3601	0
636	3602	0
529	3603	1
1284	3604	8
1187	3605	19
87	3606	0
2067	3607	0
2132	2825	9
391	3608	1
2096	2383	7
1436	3609	1
1010	3610	6
2306	3611	0
871	3612	3
247	3613	1
147	3614	1
147	3615	5
2013	3616	0
2013	3617	1
1901	3618	1
583	3619	15
1867	3620	1
1051	3621	3
668	3622	13
1160	3623	0
767	2383	7
1150	3367	16
1813	3624	8
898	3625	0
1563	3626	0
1563	3627	0
536	3628	1
2025	3629	8
1591	3630	1
1591	3631	1
2248	3632	0
2248	3633	4
1483	3634	1
159	3635	2
584	3636	0
924	3637	1
2155	3638	3
389	3639	1
1713	3640	1
812	3641	0
384	3642	0
384	3643	0
279	3644	1
279	3645	1
1916	3646	1
1706	3647	1
1751	3648	0
551	3649	0
1718	3650	1
633	3651	1
1390	3652	0
1519	3653	1
1658	3654	1
1925	3655	0
1925	2409	9
452	3656	0
2183	3657	1
1358	3658	17
789	3659	0
1315	3660	0
1471	3661	0
723	3662	0
326	3663	0
1083	3664	1
955	3665	0
627	3666	0
2341	3667	1
1814	3668	0
1814	3669	1
866	3670	0
134	2409	9
59	3671	1
392	3672	0
1518	3673	1
608	3674	0
1818	3675	0
1429	3676	0
1245	3677	3
1417	3678	18
417	2579	9
1804	3679	1
530	2409	9
2152	3680	1
2152	3681	1
21	2579	9
1151	3682	1
666	3683	1
518	3684	0
1725	3685	0
2319	3686	0
395	3687	1
411	3688	0
256	3689	1
256	3690	1
1784	3691	0
2169	3692	0
2169	3693	3
557	3694	0
2107	3695	1
1343	3696	0
1615	3697	0
1615	3698	1
867	3699	5
877	3700	17
1385	3701	0
125	3702	1
207	3703	15
658	3704	15
1694	3705	1
1694	3706	1
1035	3707	0
1040	3708	0
1872	3709	5
605	2469	12
707	3710	10
1548	3711	8
1975	3712	0
2053	3713	0
1722	3714	11
1722	3715	5
771	3716	0
974	3717	0
1775	3718	0
491	3719	0
60	3720	0
1405	3721	1
182	2409	9
182	3722	1
765	3723	0
1084	3724	6
1084	2409	9
2193	2383	7
1584	3725	1
568	3726	0
438	2469	12
393	3727	0
552	3728	6
1547	3729	1
108	3730	0
357	3731	13
357	3732	1
357	3733	1
477	3734	0
477	3735	17
539	3736	0
539	3737	1
539	3738	1
539	3739	1
572	3740	1
62	3741	0
62	3742	4
62	3743	4
295	3744	1
681	3745	0
1721	3746	6
1721	3747	4
1624	2729	12
1624	3748	1
231	3749	0
231	3750	1
782	3751	1
1252	3752	1
516	3753	6
1917	3754	11
1025	3755	1
1530	3756	1
240	2579	9
788	3757	5
1576	3758	0
1539	3759	0
1539	3760	0
191	3761	0
191	3762	18
511	3763	0
192	3764	0
192	3765	0
192	3766	11
682	3767	1
118	3768	0
684	3769	0
1650	3770	1
1650	3771	1
1258	3772	4
2071	3773	1
1008	3774	0
1402	3775	1
1640	3776	0
116	3777	1
282	3778	1
1989	3779	15
201	3780	0
507	3781	1
37	3328	0
839	3782	0
1295	3783	0
229	3784	1
436	3785	0
436	3786	17
526	3787	0
383	3788	0
383	3789	0
2069	3790	1
611	3791	0
717	2409	9
1364	2497	3
1769	2383	7
331	3792	0
425	3793	0
2079	3794	1
599	3795	0
1833	2686	16
1121	3796	0
35	3797	11
580	3798	8
985	3799	0
1993	3800	0
791	3801	1
501	3802	11
959	3803	0
1403	3804	18
644	3805	0
1701	3806	0
798	3807	0
386	3808	19
482	3809	0
482	3810	0
482	3811	6
1462	3812	0
775	3813	0
775	3814	1
775	3815	1
775	3816	1
775	3817	4
1546	3818	4
2224	3819	0
1253	3820	2
1711	2469	12
1506	3821	1
190	3822	0
937	3823	0
442	3824	0
1132	3825	0
1611	3826	0
844	2469	12
17	3827	0
1676	3828	1
1676	3829	4
1394	3830	1
416	3831	1
1147	3832	0
1147	3833	1
1192	3834	7
1892	3835	4
610	3836	1
435	3837	1
643	3838	0
1312	3839	1
124	3840	0
1490	3841	1
223	3842	0
1294	3843	0
612	3844	2
1193	3845	1
571	3846	0
422	3847	0
1341	3848	4
1184	3849	1
1184	3850	8
929	3851	17
63	3852	4
63	3853	4
46	3854	1
363	3855	1
98	3856	0
1072	3857	0
448	3858	1
1838	3859	0
1754	3860	1
719	3861	0
719	3862	1
553	3863	1
1923	3864	1
1039	3865	0
1798	3866	1
769	3867	1
769	3868	3
769	3869	5
372	3870	1
2207	3871	17
1384	3872	15
1597	3873	0
2072	3874	1
1338	3875	0
1338	2579	9
2114	3876	0
2114	3877	1
577	3878	1
0	3879	0
96	2836	7
1269	3880	13
12	3881	0
12	3882	1
12	3883	4
2045	3884	0
1889	2383	7
1460	3885	0
430	3886	0
75	3887	0
75	3888	0
1816	2474	9
1816	3889	1
1816	3890	1
123	3891	0
1878	2579	9
657	3892	1
1356	3893	0
2056	3894	1
1141	2497	3
554	3895	0
1797	3896	0
149	3897	0
1336	3898	0
24	3899	0
24	3900	1
319	3901	1
912	3902	0
91	3903	4
2098	3904	0
2199	3068	9
1118	3905	0
1118	3906	1
33	3907	0
339	3908	0
339	3909	1
181	3910	1
2131	3911	1
16	3912	0
16	3913	1
1180	3914	0
2118	3915	1
1742	3916	13
989	3917	3
258	3918	11
1406	3919	0
1458	3920	0
1311	3921	0
243	3922	1
1321	3923	0
2324	3924	0
164	3925	6
164	3926	3
233	3927	0
2057	3928	0
1029	3929	1
2296	3930	1
1686	3931	0
465	3932	0
882	3933	1
590	3934	0
590	3935	2
283	3936	15
311	3937	15
95	3938	4
1287	3939	1
969	3940	13
969	3941	1
2195	3942	1
446	3943	1
1638	3944	10
1110	3945	1
980	3946	1
1575	3947	1
114	3948	0
114	3949	0
1302	3950	15
1439	3951	1
2000	3952	6
712	3953	0
1225	3954	1
344	3955	0
1197	3956	0
1197	3957	0
1731	3958	0
1731	3959	0
1731	3960	0
556	3961	8
1902	3962	4
332	3963	1
2106	2729	12
835	3964	0
1487	3965	0
1264	3966	1
1264	3967	1
1264	3968	4
94	3969	1
1846	3970	1
837	3971	0
1098	3972	1
921	3973	0
921	3974	0
710	3975	0
710	3976	19
710	3977	1
864	3978	1
2112	3979	1
1639	3980	1
601	3981	0
601	3982	17
843	3983	1
510	3984	1
29	2686	16
559	3985	1
841	3986	0
1310	3987	13
2078	3988	1
1767	3989	0
1767	3990	4
1767	3991	4
979	3992	15
979	3993	1
979	3994	4
1359	3995	1
140	3996	0
1666	2942	0
735	3997	0
735	3998	1
1200	3999	1
906	4000	0
2182	4001	0
1659	4002	1
179	4003	1
1906	4004	1
1224	4005	15
1743	4006	0
936	3992	15
150	4007	1
1128	4008	1
468	4009	6
1198	4010	4
1795	4011	1
569	4012	0
1162	4013	0
1771	4014	13
1683	4015	1
667	4016	1
8	4017	1
891	4018	1
1685	4019	1
993	4020	8
1080	4021	1
299	4022	1
570	4023	0
992	4024	0
1747	4025	10
2003	4026	15
808	4027	0
1669	2469	12
2087	2469	12
324	4028	0
1735	4029	0
1004	4030	0
1461	4031	0
1760	4032	2
1126	4033	1
1545	4034	4
79	4035	0
79	4036	1
458	4037	0
1679	4038	1
321	4039	1
931	4040	0
901	4041	0
76	4042	0
76	4043	0
1257	4044	1
1075	4045	1
677	4046	0
45	4047	0
117	4048	1
1448	4049	0
1805	4050	1
688	4051	1
251	4052	0
251	2963	9
51	4053	1
1052	4054	1
1375	4055	0
266	4056	0
1922	4057	0
1922	4058	1
1932	4059	1
1299	3367	16
1556	4060	6
1050	4061	0
318	4062	0
318	4063	0
1136	2545	16
420	4064	1
420	4065	1
198	4066	0
1480	4067	1
1815	4068	1
1026	4069	1
1026	4070	1
594	2469	12
594	4071	1
1538	4072	5
1486	4073	0
1883	4074	14
995	4075	1
995	4076	1
2052	2383	7
53	4077	0
132	4078	0
132	4079	14
1468	4080	0
145	4081	1
522	4082	0
522	4083	0
522	4084	1
7	4085	0
69	4086	1
2088	4087	0
11	4088	1
1043	4089	0
1043	3422	14
57	4090	1
1914	4091	0
1931	4092	0
1386	4093	1
1994	4094	1
18	4095	1
1323	4096	8
453	4097	1
453	4098	1
1377	4099	0
1377	4100	4
920	4101	1
920	4102	1
1376	4103	1
138	4104	3
1288	4105	1
1196	4106	0
565	4107	0
565	4108	1
